file,class,method,constructor,line,cbo,wmc,rfc,loc,returns,variables,parameters,startLine,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty,modifiers
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile$AntTestListener,targetStarted/1[org.apache.poi.ss.excelant.BuildEvent],false,241,1,1,0,2,0,0,1,241,0,0,0,0,0,0,0,0,0,0,0,0,9,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile$AntTestListener,targetFinished/1[org.apache.poi.ss.excelant.BuildEvent],false,252,1,1,0,2,0,0,1,252,0,0,0,0,0,0,0,0,0,0,0,0,19,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile$AntTestListener,taskStarted/1[org.apache.poi.ss.excelant.BuildEvent],false,262,1,1,0,2,0,0,1,262,0,0,0,0,0,0,0,0,0,0,0,0,9,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile$AntTestListener,taskFinished/1[org.apache.poi.ss.excelant.BuildEvent],false,273,1,1,0,2,0,0,1,273,0,0,0,0,0,0,0,0,0,0,0,0,18,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile$AntTestListener,buildFinished/1[org.apache.poi.ss.excelant.BuildEvent],false,232,1,1,0,2,0,0,1,232,0,0,0,0,0,0,0,0,0,0,0,0,20,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile$AntOutputStream,AntOutputStream/1[java.lang.StringBuilder],true,194,0,1,0,3,0,0,1,194,0,0,0,0,0,0,1,0,0,0,0,0,6,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile$AntOutputStream,write/1[int],false,199,0,1,1,3,0,0,1,199,0,0,0,0,0,0,0,0,0,0,0,0,2,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile,getDataDir/0,false,183,0,2,1,4,1,1,0,183,0,1,0,0,1,0,1,0,0,0,0,0,6,9
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile,testPrecision/0,false,326,2,1,3,8,0,0,0,326,0,0,0,0,10,0,0,4,0,0,0,0,22,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile,testPassOnError/0,false,346,2,1,3,5,0,0,0,346,0,0,0,0,4,0,0,1,0,0,0,0,19,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile,testAddHandlerFails/0,false,396,2,1,1,3,0,0,0,396,0,0,0,0,2,0,0,0,0,0,0,0,9,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile,setUp/0,false,54,4,1,8,13,0,3,0,54,0,0,0,0,4,0,6,1,0,0,0,0,24,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile,testAddHandler/0,false,379,2,1,5,7,0,0,0,379,0,0,0,0,6,0,0,1,0,0,0,0,23,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile,testMissingFilename/0,false,300,2,1,1,3,0,0,0,300,0,0,0,0,3,0,0,0,0,0,0,0,13,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile,testEvaluateNoDetails/0,false,319,2,1,4,5,0,0,0,319,0,0,0,0,4,0,0,1,0,0,0,0,15,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile,testAddHandlerWrongClass/0,false,389,2,1,3,5,0,0,0,389,0,0,0,0,4,0,0,1,0,0,0,0,15,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile,testEvaluate/0,false,312,2,1,3,5,0,0,0,312,0,0,0,0,4,0,0,1,0,0,0,0,11,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile,"expectBuildException/2[java.lang.String,java.lang.String]",false,104,1,1,1,3,0,0,2,104,0,0,0,0,0,0,0,0,0,0,0,0,17,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile,"expectSpecificBuildException/3[java.lang.String,java.lang.String,java.lang.String]",false,168,1,4,4,13,1,0,3,168,0,1,1,2,5,0,1,2,2,0,0,0,38,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile,executeTarget/1[java.lang.String],false,137,1,1,4,22,0,6,1,137,0,0,1,0,0,0,9,0,1,0,0,0,30,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile,tearDown/0,false,80,1,3,3,9,1,1,0,80,0,1,0,0,1,0,1,0,1,0,0,0,38,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile,assertLogNotContaining/1[java.lang.String],false,118,1,1,2,3,0,0,1,118,0,0,0,0,0,0,0,0,0,0,0,0,15,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile,testSetText/0,false,373,2,1,2,4,0,0,0,373,0,0,0,0,2,0,0,0,0,0,0,0,9,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile,testPrecisionFail/0,false,340,2,1,1,3,0,0,0,340,0,0,0,0,3,0,0,0,0,0,0,0,20,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile,testUdf/0,false,367,2,1,2,4,0,0,0,367,0,0,0,0,2,0,0,0,0,0,0,0,8,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile,testFileNotFound/0,false,306,2,1,1,3,0,0,0,306,0,0,0,0,3,0,0,0,0,0,0,0,19,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile,getLog/0,false,128,0,1,1,3,1,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,16,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile,assertLogContaining/1[java.lang.String],false,111,1,1,2,3,0,0,1,111,0,0,0,0,0,0,0,0,0,0,0,0,13,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile,testFailOnErrorNoDetails/0,false,360,2,1,3,5,0,0,0,360,0,0,0,0,5,0,0,1,0,0,0,0,25,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestBuildFile.java,org.apache.poi.ss.excelant.TestBuildFile,testFailOnError/0,false,353,2,1,4,5,0,0,0,353,0,0,0,0,5,0,0,1,0,0,0,0,22,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestExcelAntSetDoubleCell.java,org.apache.poi.ss.excelant.TestExcelAntSetDoubleCell,tearDown/0,false,45,1,1,0,3,0,0,0,45,0,0,0,0,0,0,1,0,0,0,0,0,4,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestExcelAntSetDoubleCell.java,org.apache.poi.ss.excelant.TestExcelAntSetDoubleCell,setUp/0,false,38,2,1,2,5,0,0,0,38,0,0,0,0,0,0,2,0,0,0,0,0,13,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/TestExcelAntSetDoubleCell.java,org.apache.poi.ss.excelant.TestExcelAntSetDoubleCell,testSetDouble/0,false,50,1,1,7,12,0,4,0,50,0,0,0,0,1,4,4,0,0,0,0,0,11,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/ExcelAntWorkbookUtilTestHelper.java,org.apache.poi.ss.excelant.util.ExcelAntWorkbookUtilTestHelper,getEvaluator/1[java.lang.String],false,45,1,1,1,3,1,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,6,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/ExcelAntWorkbookUtilTestHelper.java,org.apache.poi.ss.excelant.util.ExcelAntWorkbookUtilTestHelper,ExcelAntWorkbookUtilTestHelper/1[org.apache.poi.ss.excelant.util.Workbook],true,35,1,1,0,3,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,7,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/ExcelAntWorkbookUtilTestHelper.java,org.apache.poi.ss.excelant.util.ExcelAntWorkbookUtilTestHelper,ExcelAntWorkbookUtilTestHelper/1[java.lang.String],true,31,0,1,0,3,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,8,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/ExcelAntWorkbookUtilTestHelper.java,org.apache.poi.ss.excelant.util.ExcelAntWorkbookUtilTestHelper,getFunctions/0,false,40,1,1,1,3,1,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,6,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntEvaluationResult.java,org.apache.poi.ss.excelant.util.TestExcelAntEvaluationResult,testDelta/0,false,65,1,1,2,4,0,1,0,65,0,0,0,0,0,1,1,0,0,0,0,0,6,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntEvaluationResult.java,org.apache.poi.ss.excelant.util.TestExcelAntEvaluationResult,tearDown/0,false,47,1,1,0,3,0,0,0,47,0,0,0,0,0,0,1,0,0,0,0,0,4,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntEvaluationResult.java,org.apache.poi.ss.excelant.util.TestExcelAntEvaluationResult,testCompletedWithErrorMessage/0,false,52,1,1,3,5,0,1,0,52,0,0,0,0,0,0,1,0,0,0,0,0,11,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntEvaluationResult.java,org.apache.poi.ss.excelant.util.TestExcelAntEvaluationResult,setUp/0,false,37,2,1,0,3,0,0,0,37,0,0,0,0,0,0,1,0,0,0,0,0,7,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntEvaluationResult.java,org.apache.poi.ss.excelant.util.TestExcelAntEvaluationResult,testPassed/0,false,59,1,1,2,4,0,1,0,59,0,0,0,0,0,0,1,0,0,0,0,0,6,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntEvaluationResult.java,org.apache.poi.ss.excelant.util.TestExcelAntEvaluationResult,testCellId/0,false,71,1,1,3,5,0,1,0,71,0,0,0,0,0,0,1,0,0,0,0,0,9,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntWorkbookUtil.java,org.apache.poi.ss.excelant.util.TestExcelAntWorkbookUtil,testAddFunctionInvalidClassName/0,false,115,3,1,6,8,0,1,0,115,0,0,0,0,2,0,2,0,0,0,0,0,25,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntWorkbookUtil.java,org.apache.poi.ss.excelant.util.TestExcelAntWorkbookUtil,testGetWorkbook/0,false,130,3,1,2,6,0,1,0,130,0,0,0,0,0,0,2,0,0,0,0,0,17,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntWorkbookUtil.java,org.apache.poi.ss.excelant.util.TestExcelAntWorkbookUtil,testWorkbookConstructor/0,false,74,3,1,2,7,0,3,0,74,0,0,0,0,0,0,4,0,0,0,0,0,23,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntWorkbookUtil.java,org.apache.poi.ss.excelant.util.TestExcelAntWorkbookUtil,testGetEvaluatorXLSX/0,false,181,4,1,3,5,0,1,0,181,0,0,0,0,2,0,2,2,0,0,0,0,19,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntWorkbookUtil.java,org.apache.poi.ss.excelant.util.TestExcelAntWorkbookUtil,testGetNonexistingDouble/0,false,372,2,1,2,6,0,2,0,372,0,0,0,0,1,2,3,0,0,0,0,0,19,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntWorkbookUtil.java,org.apache.poi.ss.excelant.util.TestExcelAntWorkbookUtil,testEvaluateCellFailedPrecision/0,false,228,3,1,8,13,0,4,0,228,0,0,0,0,9,2,5,4,0,0,0,0,30,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntWorkbookUtil.java,org.apache.poi.ss.excelant.util.TestExcelAntWorkbookUtil,testLoadNotExistingFile/0,false,64,2,2,4,9,0,0,0,64,0,0,1,0,3,0,0,0,1,0,0,0,18,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntWorkbookUtil.java,org.apache.poi.ss.excelant.util.TestExcelAntWorkbookUtil,testStringConstructor/0,false,57,2,1,1,4,0,0,0,57,0,0,0,0,0,0,1,0,0,0,0,0,17,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntWorkbookUtil.java,org.apache.poi.ss.excelant.util.TestExcelAntWorkbookUtil,testSetDoubleValue/0,false,330,2,1,3,8,0,3,0,330,0,0,0,0,1,2,4,0,0,0,0,0,19,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntWorkbookUtil.java,org.apache.poi.ss.excelant.util.TestExcelAntWorkbookUtil,testSetDate/0,false,345,2,1,4,8,0,3,0,345,0,0,0,0,1,1,4,0,0,0,0,0,19,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntWorkbookUtil.java,org.apache.poi.ss.excelant.util.TestExcelAntWorkbookUtil,testGetNonexistingString/0,false,360,2,1,2,6,0,2,0,360,0,0,0,0,2,0,3,0,0,0,0,0,19,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntWorkbookUtil.java,org.apache.poi.ss.excelant.util.TestExcelAntWorkbookUtil,tearDown/0,false,52,1,1,0,3,0,0,0,52,0,0,0,0,0,0,1,0,0,0,0,0,4,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntWorkbookUtil.java,org.apache.poi.ss.excelant.util.TestExcelAntWorkbookUtil,testEvaluateCell/0,false,205,3,1,8,13,0,4,0,205,0,0,0,0,8,2,5,3,0,0,0,0,24,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntWorkbookUtil.java,org.apache.poi.ss.excelant.util.TestExcelAntWorkbookUtil,testSetString/0,false,285,2,1,4,9,0,3,0,285,0,0,0,0,2,0,4,0,0,0,0,0,21,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntWorkbookUtil.java,org.apache.poi.ss.excelant.util.TestExcelAntWorkbookUtil,testFileName/0,false,142,2,1,3,7,0,1,0,142,0,0,0,0,0,0,2,0,0,0,0,0,17,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntWorkbookUtil.java,org.apache.poi.ss.excelant.util.TestExcelAntWorkbookUtil,testAddFunction/0,false,85,4,1,4,8,0,1,0,85,0,0,0,0,2,0,2,0,0,0,0,0,24,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntWorkbookUtil.java,org.apache.poi.ss.excelant.util.TestExcelAntWorkbookUtil,testSetNotExistingSheet/0,false,301,2,2,5,11,0,1,0,301,0,0,1,0,4,0,2,0,1,0,0,0,24,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntWorkbookUtil.java,org.apache.poi.ss.excelant.util.TestExcelAntWorkbookUtil,testAddFunctionClassName/0,false,100,4,1,5,8,0,1,0,100,0,0,0,0,2,0,2,0,0,0,0,0,24,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntWorkbookUtil.java,org.apache.poi.ss.excelant.util.TestExcelAntWorkbookUtil,testEvaluateCellWithError/0,false,251,3,1,9,14,0,4,0,251,0,0,0,0,9,2,5,4,0,0,0,0,26,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntWorkbookUtil.java,org.apache.poi.ss.excelant.util.TestExcelAntWorkbookUtil,testGetEvaluator/0,false,157,3,1,2,5,0,1,0,157,0,0,0,0,0,0,2,0,0,0,0,0,19,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntWorkbookUtil.java,org.apache.poi.ss.excelant.util.TestExcelAntWorkbookUtil,testGetEvaluatorWithUDF/0,false,168,4,1,3,6,0,1,0,168,0,0,0,0,1,0,2,0,0,0,0,0,26,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntWorkbookUtil.java,org.apache.poi.ss.excelant.util.TestExcelAntWorkbookUtil,testGetSheets/0,false,274,2,1,4,6,0,1,0,274,0,0,0,0,0,1,2,0,0,0,0,0,19,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntWorkbookUtil.java,org.apache.poi.ss.excelant.util.TestExcelAntWorkbookUtil,testGetEvaluatorXLSXWithFunction/0,false,192,5,1,4,6,0,1,0,192,0,0,0,0,3,0,2,2,0,0,0,0,23,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntWorkbookUtil.java,org.apache.poi.ss.excelant.util.TestExcelAntWorkbookUtil,testSetFormula/0,false,315,2,1,3,8,0,3,0,315,0,0,0,0,2,2,4,0,0,0,0,0,19,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntWorkbookUtilFactory.java,org.apache.poi.ss.excelant.util.TestExcelAntWorkbookUtilFactory,testGetNewWorkbookUtilInstance/0,false,40,2,1,2,4,0,1,0,40,0,0,0,0,0,0,1,0,0,0,0,0,27,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/util/TestExcelAntWorkbookUtilFactory.java,org.apache.poi.ss.excelant.util.TestExcelAntWorkbookUtilFactory,testVerifyEquivalence/0,false,54,3,1,4,8,0,3,0,54,0,0,0,0,1,0,3,1,0,0,0,0,37,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/MockExcelAntWorkbookHandler.java,org.apache.poi.ss.excelant.MockExcelAntWorkbookHandler,execute/0,false,35,0,1,1,4,0,0,0,35,0,0,0,0,0,0,1,0,0,0,0,0,7,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/excelant/MockExcelAntWorkbookHandler.java,org.apache.poi.ss.excelant.MockExcelAntWorkbookHandler,setWorkbook/1[org.apache.poi.ss.excelant.Workbook],false,30,1,1,0,3,0,0,1,30,0,0,0,0,0,0,1,0,0,0,0,0,3,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/examples/formula/TestExcelAntUserDefinedFunction.java,org.apache.poi.ss.examples.formula.TestExcelAntUserDefinedFunction,setUp/0,false,30,2,1,0,3,0,0,0,30,0,0,0,0,0,0,1,0,0,0,0,0,10,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/examples/formula/TestExcelAntUserDefinedFunction.java,org.apache.poi.ss.examples.formula.TestExcelAntUserDefinedFunction,testSetFunction/0,false,46,2,1,4,7,0,2,0,46,0,0,0,0,1,0,2,0,0,0,0,0,10,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/examples/formula/TestExcelAntUserDefinedFunction.java,org.apache.poi.ss.examples.formula.TestExcelAntUserDefinedFunction,testSetClassName/0,false,35,2,1,4,7,0,2,0,35,0,0,0,0,1,0,2,0,0,0,0,0,10,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/examples/formula/CalculateMortgageFunction.java,org.apache.poi.ss.examples.formula.CalculateMortgageFunction,"evaluate/2[org.apache.poi.ss.examples.formula.ValueEval[],org.apache.poi.ss.examples.formula.OperationEvaluationContext]",false,39,4,3,8,21,3,7,2,39,0,1,1,0,1,4,7,1,1,0,0,0,19,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/examples/formula/CalculateMortgageFunction.java,org.apache.poi.ss.examples.formula.CalculateMortgageFunction,checkValue/1[double],false,88,1,3,2,5,0,0,1,88,0,0,0,0,0,0,0,0,1,0,0,0,21,2
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/examples/formula/CalculateMortgageFunction.java,org.apache.poi.ss.examples.formula.CalculateMortgageFunction,"calculateMortgagePayment/3[double,double,double]",false,77,0,1,1,5,1,2,3,77,0,0,0,5,0,5,2,8,0,0,0,0,8,1
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/examples/formula/ExcelAntUserDefinedFunctionTestHelper.java,org.apache.poi.ss.examples.formula.ExcelAntUserDefinedFunctionTestHelper,getClassName/0,false,31,0,1,1,3,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3,4
/projects3/poi/src/excelant/testcases/org/apache/poi/ss/examples/formula/ExcelAntUserDefinedFunctionTestHelper.java,org.apache.poi.ss.examples.formula.ExcelAntUserDefinedFunctionTestHelper,getFunctionAlias/0,false,25,0,1,1,3,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,4
